,ticket_id,match_id,user_id,user_name,user_email,ticket_type,quantity,stadium,price,purchase_timestamp
47480,7d346834-246b-4789-a85c-8804c2982137,M22,FIFAW26047480,Jason Blanchard,sanchezjesse@gmail.com,VIP,6,MetLife Stadium,7589.4,2026-06-22 09:51:44
47481,dc8f8a20-b538-4be4-b971-058fa775c741,M26,FIFAW26047481,Phillip Tucker,justinrich@yahoo.com,GA,1,NRG Stadium,710.0,2026-07-16 09:54:21
47482,782d90fb-c72b-4f61-8882-96e247200117,M47,FIFAW26047482,Robert Lee,taylorrenee@hotmail.com,GA,6,Mercedes-Benz Stadium,4020.0,2026-08-31 09:02:33
47483,41fea3bf-cf28-44c3-baa3-a0728d737e30,M45,FIFAW26047483,Kyle Evans,sallyhorton@gmail.com,GA,4,SoFi Stadium,3368.0,2026-08-15 00:55:45
47484,bcc92380-f275-4727-86a7-ea30689a2077,M23,FIFAW26047484,Mary Smith,wheelerrobin@yahoo.com,GA,1,NRG Stadium,710.0,2026-06-10 21:00:48
47485,45c3a577-8190-475d-b772-31f75d3ee56e,M20,FIFAW26047485,John Robinson,markclark@yahoo.com,GA,5,BMO Field,4500.0,2026-06-27 00:50:15
47486,63d4342e-022d-47cf-986c-43bbf3073dbb,M43,FIFAW26047486,Derek Watson,michelle06@yahoo.com,GA,4,Hard Rock Stadium,3768.0,2026-07-13 12:02:50
47487,7ab1bb6f-f497-4ffe-9dd5-f4d40cd97921,M14,FIFAW26047487,Brandon Ferrell,watkinssarah@yahoo.com,GA,5,NRG Stadium,3550.0,2026-06-07 12:15:00
47488,f68d472d-cc19-42e1-ac66-475072d9357d,M31,FIFAW26047488,David Murphy,frowe@yahoo.com,Student,7,BC Place,4297.3,2026-06-24 16:19:21
47489,f807eb45-7ff0-486f-a4a3-2ee688784c2a,M5,FIFAW26047489,Barbara Brown,ubarton@gmail.com,Student,5,Lumen Field,2068.5,2026-05-25 17:12:45
47490,5f99962b-d4b4-4f1f-a615-f30dcb8a577e,M43,FIFAW26047490,Jennifer Robertson,edwarddavis@hotmail.com,GA,9,Hard Rock Stadium,8478.0,2026-08-12 22:47:43
47491,39b44351-fb21-4461-9c89-2c5346aef5d3,M3,FIFAW26047491,Amy Ibarra,halldaniel@yahoo.com,Student,1,Mercedes-Benz Stadium,469.0,2026-05-25 13:14:07
47492,a23e6473-4af5-4b61-a6d3-299601601847,M38,FIFAW26047492,Todd Miller,benjaminevans@hotmail.com,GA,7,BC Place,6139.0,2026-08-02 19:21:35
47493,fc013c8a-498e-4242-ab0f-80cf83d36685,M50,FIFAW26047493,John Hawkins,baileynicole@gmail.com,Student,9,Mercedes-Benz Stadium,4221.0,2026-08-11 03:42:00
47494,52b47ba7-a227-4db1-a721-0687affef292,M33,FIFAW26047494,Christian Garcia,murraybrian@hotmail.com,VIP,8,Lumen Field,6146.4,2026-06-22 20:05:13
47495,bdac55e9-fa2e-41aa-a47f-ebed51554973,M8,FIFAW26047495,Rebecca Baker,ncontreras@yahoo.com,Student,6,NRG Stadium,2982.0,2026-06-07 07:46:32
47496,b14f51d7-fdbe-4dc8-8e49-3236b63a113d,M9,FIFAW26047496,Rebecca Ward,slucas@hotmail.com,VIP,2,Lumen Field,1536.6,2026-06-06 00:07:58
47497,3ecd0d23-f08a-4e3e-8d12-98af4674355d,M16,FIFAW26047497,Ryan Ashley,jacquelinetucker@gmail.com,Student,9,Lumen Field,3723.3,2026-05-29 20:12:59
47498,f7137a65-bc06-4003-a4f9-147d63201dfa,M34,FIFAW26047498,Michael Hall,mkrause@hotmail.com,GA,4,GEHA Field at Arrowhead Stadium,3640.0,2026-06-15 05:45:11
47499,38fefd8e-fcbf-402d-a660-c94a4f1c0fa6,M41,FIFAW26047499,Timothy Roach,cdavidson@yahoo.com,VIP,2,BC Place,2280.2,2026-08-08 04:06:54
47500,7448a5df-b987-4535-9486-5233cd80cbf8,M46,FIFAW26047500,Denise Spencer,evanslynn@gmail.com,GA,5,GEHA Field at Arrowhead Stadium,4550.0,2026-08-22 20:41:06
47501,b6305432-7de7-45df-ae7e-18c288f8ab71,M47,FIFAW26047501,Jonathan Blackburn,jenkinslisa@hotmail.com,Student,9,Mercedes-Benz Stadium,4221.0,2026-08-25 03:54:30
47502,952ba677-800a-4199-a2b9-c5e28f47d2ba,M36,FIFAW26047502,Michael Jackson,edward25@hotmail.com,Student,9,NRG Stadium,4473.0,2026-07-08 13:05:49
47503,bf1b4a7b-2779-4746-b626-d36ff18c7dda,M34,FIFAW26047503,Courtney Cherry,kylethomas@gmail.com,VIP,1,GEHA Field at Arrowhead Stadium,1183.0,2026-06-15 10:13:41
47504,f131c67b-a284-4afd-a179-1ef113546a4e,M33,FIFAW26047504,Craig Turner,rodriguezmiranda@hotmail.com,Student,6,Lumen Field,2482.2,2026-07-14 11:19:03
47505,0dc86672-4c39-4f1e-9c55-5d7ff4b966e3,M14,FIFAW26047505,Christopher Guzman,michelemitchell@gmail.com,VIP,9,NRG Stadium,8307.0,2026-05-17 03:19:24
47506,b5a4a4e6-d21c-4ec5-aba5-161a5580ee25,M29,FIFAW26047506,Richard Reese,bgray@hotmail.com,GA,8,MetLife Stadium,7784.0,2026-07-27 07:33:58
47507,56f9d250-f7c4-4553-8d7b-2be68eac7d20,M34,FIFAW26047507,Melissa Stevenson,kelleyjames@gmail.com,VIP,1,GEHA Field at Arrowhead Stadium,1183.0,2026-07-23 17:31:18
47508,9c9da18f-3edc-4a68-9559-eb9fe6a54e06,M35,FIFAW26047508,Lawrence Rowe,jack47@hotmail.com,VIP,4,GEHA Field at Arrowhead Stadium,4732.0,2026-07-31 02:57:56
47509,b58db515-b931-4cad-ad2c-95ac7cd16cf5,M42,FIFAW26047509,Scott Estrada,afinley@gmail.com,VIP,9,GEHA Field at Arrowhead Stadium,10647.0,2026-07-05 18:18:50
47510,5e68b937-f397-40b9-b704-a69ad98ab8ba,M1,FIFAW26047510,Katelyn Miller,ltran@gmail.com,VIP,3,MetLife Stadium,3794.7,2026-05-18 12:28:33
47511,9b57ff08-fe2c-4b19-ac07-169290a2eb5b,M26,FIFAW26047511,Casey Alvarado,alexander15@hotmail.com,VIP,4,NRG Stadium,3692.0,2026-06-19 00:10:47
47512,05e9175d-f26d-4e8c-88c9-b3ee3d2fcbf8,M44,FIFAW26047512,Thomas Spencer,alyssa65@hotmail.com,Student,4,Hard Rock Stadium,2637.6,2026-07-22 08:42:06
47513,78981ffe-0506-4888-9366-a782a87626ab,M5,FIFAW26047513,Jeremy Patterson,hurstsarah@gmail.com,Student,7,Lumen Field,2895.9,2026-05-03 13:55:42
47514,6c50fc8e-4eaf-40ac-b3d7-ae8dc5387354,M39,FIFAW26047514,Troy Henry,perezalex@yahoo.com,Student,2,MetLife Stadium,1362.2,2026-07-10 04:15:51
47515,b1019bb1-efda-41fa-8b07-e0f5145ba0a9,M33,FIFAW26047515,Dylan Diaz,tonystevens@gmail.com,Student,3,Lumen Field,1241.1,2026-06-20 12:09:57
47516,b1e238ae-a9d7-45c7-96b1-595a9814ab4f,M7,FIFAW26047516,Michelle Gutierrez,christinamontgomery@yahoo.com,Student,2,BMO Field,1260.0,2026-05-06 14:06:36
47517,10dd851d-68dc-41e7-a915-93bd2fde67e9,M40,FIFAW26047517,Philip Mays,kathleen81@hotmail.com,Student,6,Lumen Field,2482.2,2026-07-15 20:35:34
47518,60d6b1d7-a5d7-4298-bfb1-c222d136d527,M46,FIFAW26047518,Mary Rose,alyssazavala@hotmail.com,Student,7,GEHA Field at Arrowhead Stadium,4459.0,2026-08-16 13:11:17
47519,3a34e0e2-ff51-4b87-9a0f-ff482b161b93,M38,FIFAW26047519,Noah White,kochrodney@gmail.com,VIP,3,BC Place,3420.3,2026-08-01 15:42:10
47520,ad6a6115-8242-45be-80d0-944dd0d3c8db,M19,FIFAW26047520,Brian Murray,elizabethfitzgerald@hotmail.com,Student,5,BC Place,3069.5,2026-05-08 05:25:23
47521,638b2e89-ced4-4a08-91b4-04e3d03c2096,M1,FIFAW26047521,Kimberly Wilson,emartin@hotmail.com,VIP,5,MetLife Stadium,6324.5,2026-04-30 09:43:43
47522,7e7b101b-e2db-4409-9752-4b2deb1c2fd9,M11,FIFAW26047522,Leah Soto,sandrajackson@hotmail.com,GA,1,Lumen Field,591.0,2026-06-01 14:59:54
47523,d7290649-b408-4da2-a08a-382147f38837,M40,FIFAW26047523,Robert Lopez,roberthood@gmail.com,GA,7,Lumen Field,4137.0,2026-07-30 15:55:14
47524,4f50f0ab-d6f2-4f2c-8dd1-c0dae6dfeafb,M34,FIFAW26047524,Sophia Torres,andrea00@gmail.com,Student,4,GEHA Field at Arrowhead Stadium,2548.0,2026-06-24 00:52:43
47525,8495ecee-1943-414e-8a72-e67fca73b81e,M2,FIFAW26047525,James Zimmerman,kathrynbarajas@hotmail.com,VIP,9,Lumen Field,6914.7,2026-04-16 01:28:44
47526,1f7ec9ec-4d35-4819-a0c0-737d210018a6,M29,FIFAW26047526,Andrea Mcknight,carriesweeney@yahoo.com,VIP,3,MetLife Stadium,3794.7,2026-07-12 21:44:58
47527,b29e30bd-9eb5-4a60-9cf6-9d31c4437a45,M47,FIFAW26047527,Robert Bradshaw,craig11@gmail.com,Student,9,Mercedes-Benz Stadium,4221.0,2026-08-14 20:15:31
47528,99d9eac8-e562-4567-b217-2ad7b57f1563,M23,FIFAW26047528,Colleen Ramos,fordvictor@gmail.com,VIP,3,NRG Stadium,2769.0,2026-06-01 05:56:18
47529,50e170ad-17ad-4c0d-81cb-2046e7b2ff79,M38,FIFAW26047529,Brian Lambert,gbartlett@gmail.com,Student,1,BC Place,613.9,2026-07-21 17:21:08
47530,94135457-3fe1-482c-8aee-942a2f5e5495,M11,FIFAW26047530,Heather Barnes,haastimothy@gmail.com,GA,5,Lumen Field,2955.0,2026-06-10 15:30:57
47531,f12708d7-003d-42d6-aca3-569d23301d86,M31,FIFAW26047531,Catherine Mcguire,guerrajohn@hotmail.com,GA,3,BC Place,2631.0,2026-07-05 23:09:35
47532,a7a46884-917a-49a3-bc3b-916958a07a5f,M9,FIFAW26047532,Dawn Bass,ronaldmeyer@yahoo.com,GA,1,Lumen Field,591.0,2026-04-25 06:10:27
47533,522b0324-ee2d-4cf8-9c20-ac5cdd7dfcd0,M39,FIFAW26047533,Jason Garrett,connie01@hotmail.com,Student,2,MetLife Stadium,1362.2,2026-08-03 10:58:17
47534,921428c0-1838-4a27-bf42-31fe858b31ab,M35,FIFAW26047534,Jessica Thomas,pyang@hotmail.com,GA,7,GEHA Field at Arrowhead Stadium,6370.0,2026-07-10 13:47:34
47535,c13b87a8-ceda-4fc5-93ff-66557e6e82b1,M17,FIFAW26047535,Joseph Warren,michelle95@hotmail.com,GA,9,Mercedes-Benz Stadium,6030.0,2026-06-23 09:00:09
47536,8d92a87f-599d-4fd4-bd04-3cf95fcefb55,M14,FIFAW26047536,Thomas Johns,matthew51@hotmail.com,Student,2,NRG Stadium,994.0,2026-06-23 14:52:44
47537,32e34006-0b8b-4465-9114-362ebcfdd2d5,M27,FIFAW26047537,Justin Long,parrishbrittany@yahoo.com,GA,3,GEHA Field at Arrowhead Stadium,2730.0,2026-07-27 14:28:09
47538,15b32114-1b39-4930-aba6-4d63553e4652,M5,FIFAW26047538,Erin Baker,frederickbaird@gmail.com,VIP,4,Lumen Field,3073.2,2026-05-07 08:55:24
47539,ecae96c8-8543-4b89-97e9-347c76a4f5f1,M11,FIFAW26047539,Jennifer Jackson,marygonzalez@hotmail.com,GA,7,Lumen Field,4137.0,2026-05-12 02:08:09
47540,71ad8955-2f0f-4495-a9a2-c39d6c224d83,M24,FIFAW26047540,David Kidd,laurarodriguez@yahoo.com,VIP,9,NRG Stadium,8307.0,2026-06-04 16:00:40
47541,a430e970-35cc-4e16-ba13-d8f057db957a,M49,FIFAW26047541,Debra Thomas,shellysnyder@hotmail.com,GA,7,GEHA Field at Arrowhead Stadium,6370.0,2026-09-05 05:56:32
47542,59c2bae5-240f-4d46-823c-4cbd000388fe,M42,FIFAW26047542,Jill Howard,wilsonfrank@hotmail.com,Student,2,GEHA Field at Arrowhead Stadium,1274.0,2026-07-26 11:25:36
47543,1a922432-a754-47fc-8fc7-2765d6f76f15,M32,FIFAW26047543,Samantha Chung,paynehector@gmail.com,VIP,7,Mercedes-Benz Stadium,6097.0,2026-07-23 02:31:20
47544,7a7b367e-e197-4f09-84cf-875532479280,M23,FIFAW26047544,Blake Cox,veronicachapman@yahoo.com,VIP,8,NRG Stadium,7384.0,2026-06-04 10:58:04
47545,f833f672-c5f1-42ca-b0bd-e537e919c171,M39,FIFAW26047545,Donald Anderson,jonesfrank@yahoo.com,GA,2,MetLife Stadium,1946.0,2026-08-11 07:14:02
47546,2c8e3a98-8fef-470f-932d-a373cde31c6f,M13,FIFAW26047546,Brian Aguirre,robert86@gmail.com,GA,1,Hard Rock Stadium,942.0,2026-04-28 06:16:57
47547,9cd6289c-0c69-4132-994f-57d38385d2b5,M32,FIFAW26047547,Brandy Fuentes,fowens@hotmail.com,GA,5,Mercedes-Benz Stadium,3350.0,2026-07-26 11:51:14
47548,d7d02c0e-e2f5-4106-989e-c9645b6755d0,M28,FIFAW26047548,Tiffany Pope,dennissingleton@gmail.com,GA,1,Mercedes-Benz Stadium,670.0,2026-07-27 17:57:12
47549,3f5a378c-9ed1-4b1f-a093-0327fbe9b8fb,M36,FIFAW26047549,Michelle Hartman,qroach@gmail.com,GA,3,NRG Stadium,2130.0,2026-06-26 20:49:11
47550,d6cdd7e4-2e30-4c4d-8063-40a8d6115953,M15,FIFAW26047550,Brandon Crawford,miamckenzie@gmail.com,GA,8,BMO Field,7200.0,2026-06-04 17:50:55
47551,475d6a01-94c5-4de4-898b-aff332431525,M50,FIFAW26047551,Jamie Williams,kelseyholland@hotmail.com,VIP,2,Mercedes-Benz Stadium,1742.0,2026-07-18 04:49:31
47552,c9103fc2-912e-4d41-ab85-52150b301705,M19,FIFAW26047552,Valerie Lopez,moorerachel@gmail.com,Student,5,BC Place,3069.5,2026-05-23 13:35:30
47553,bbf6af78-0e66-4938-b276-e3679f993627,M35,FIFAW26047553,Oscar Anderson,kathyschneider@yahoo.com,VIP,9,GEHA Field at Arrowhead Stadium,10647.0,2026-07-03 16:16:55
47554,f4e2bca3-7cd2-476a-af09-0648a18e2fef,M11,FIFAW26047554,Jacob King,seanmiller@hotmail.com,Student,1,Lumen Field,413.7,2026-05-03 04:52:16
47555,2765de8a-7175-46ec-925d-2eee6b4d235e,M25,FIFAW26047555,Bianca Brown,robert21@hotmail.com,Student,2,BMO Field,1260.0,2026-05-22 08:24:18
47556,1b11d037-2bd3-4af2-86fb-ab90a7ed283a,M2,FIFAW26047556,Heather Skinner,xlopez@yahoo.com,GA,8,Lumen Field,4728.0,2026-06-11 17:46:31
47557,156503df-4533-460d-8a95-971f3e6f3457,M25,FIFAW26047557,David Jones,smithkelsey@hotmail.com,Student,6,BMO Field,3780.0,2026-06-29 10:22:28
47558,5bd60276-60c5-4d3a-8d76-9abffe4abf1f,M12,FIFAW26047558,Lynn Jones,destiny07@gmail.com,GA,3,AT&T Stadium,2928.0,2026-05-12 08:59:09
47559,30221e73-e9b0-48ed-aedd-3d6ba73a3a9c,M30,FIFAW26047559,Jill Yang,jeffwallace@hotmail.com,Student,6,SoFi Stadium,3536.4,2026-06-16 00:31:10
47560,8e09ba07-f700-4df6-9930-d113d1e1ab51,M9,FIFAW26047560,Michael Ramirez,andersonmatthew@gmail.com,VIP,3,Lumen Field,2304.9,2026-06-03 15:34:31
47561,9b9c47b6-8805-47be-ae07-2fad9f588dda,M34,FIFAW26047561,Gilbert Tucker,karltorres@yahoo.com,Student,7,GEHA Field at Arrowhead Stadium,4459.0,2026-07-01 08:01:42
47562,84b93b2e-159b-438c-b16c-ddccd142670f,M38,FIFAW26047562,Marco Middleton,ogonzalez@gmail.com,Student,6,BC Place,3683.4,2026-08-06 16:20:42
47563,1a097e19-c7ef-4b42-92b2-50d7c9c672ff,M2,FIFAW26047563,Adam Bailey,osullivan@gmail.com,VIP,5,Lumen Field,3841.5,2026-04-22 19:17:46
47564,fb068617-2526-43f0-9e25-df1428fe7323,M3,FIFAW26047564,Julie Lucas,carpenterkatie@hotmail.com,GA,6,Mercedes-Benz Stadium,4020.0,2026-05-13 06:59:01
47565,fb99c617-5f9a-4b7a-b056-a9949ad2155d,M31,FIFAW26047565,Mark Lane,michaelmoore@hotmail.com,VIP,7,BC Place,7980.7,2026-06-27 22:45:38
47566,9c6ccece-7360-4af5-814c-62dfff22e7bd,M16,FIFAW26047566,Kevin Velez,longelizabeth@gmail.com,Student,8,Lumen Field,3309.6,2026-05-21 19:35:57
47567,b99cc19d-61e9-46dc-891b-274060a89683,M38,FIFAW26047567,Jimmy Ross,hodgeskayla@gmail.com,VIP,1,BC Place,1140.1,2026-07-19 19:10:36
47568,29f9987f-cfe9-4664-b61c-a3cecc501a10,M25,FIFAW26047568,Nicole Beard,colemanstephanie@gmail.com,Student,3,BMO Field,1890.0,2026-05-31 19:44:21
47569,69efe1ff-c2f6-4301-a063-e4989681fbed,M43,FIFAW26047569,Matthew Mendoza,iramirez@hotmail.com,GA,2,Hard Rock Stadium,1884.0,2026-08-29 06:34:59
47570,5ab4b308-3042-424d-9c41-0d56013f6534,M26,FIFAW26047570,Abigail Hall,harrelljamie@gmail.com,VIP,1,NRG Stadium,923.0,2026-06-26 06:17:13
47571,5d701c29-ef2d-4acf-a835-b734a1c9b866,M12,FIFAW26047571,Edwin Taylor,karenhunt@yahoo.com,Student,4,AT&T Stadium,2732.8,2026-06-05 18:02:48
47572,4bce5bdc-6338-49b5-bf69-c045ec03c97a,M28,FIFAW26047572,Patrick Elliott,bowmanluke@hotmail.com,VIP,3,Mercedes-Benz Stadium,2613.0,2026-07-22 14:04:54
47573,69e1e6e5-9215-47c8-a92e-1992ce57903b,M37,FIFAW26047573,Stephen Garcia,conleykathy@yahoo.com,VIP,1,Mercedes-Benz Stadium,871.0,2026-07-26 21:36:51
47574,4b7cc82f-41f0-41df-8b45-ce3ce9931f12,M33,FIFAW26047574,Maria Perez,michaelgarrett@gmail.com,VIP,7,Lumen Field,5378.1,2026-06-13 17:58:42
47575,8c4eb620-35f1-4bee-8607-21152c1a109f,M12,FIFAW26047575,Brad Soto,charlesfloyd@gmail.com,VIP,3,AT&T Stadium,3806.4,2026-06-19 20:55:51
47576,39ba6370-89c1-4863-8f9c-134f062c06f8,M38,FIFAW26047576,Christine Washington,gomezbryan@yahoo.com,VIP,9,BC Place,10260.9,2026-08-07 22:00:45
47577,9bc66f25-0570-488a-8c5b-c91a3283454a,M28,FIFAW26047577,Stanley Larson,unelson@hotmail.com,Student,6,Mercedes-Benz Stadium,2814.0,2026-06-16 16:18:05
47578,23457709-2723-4177-851a-1021214d5318,M33,FIFAW26047578,Amanda Cherry,proberts@yahoo.com,Student,6,Lumen Field,2482.2,2026-08-06 13:16:12
47579,025f047f-461b-4913-9995-9d80245764fc,M10,FIFAW26047579,Deanna Roberts,joneschristopher@hotmail.com,VIP,9,MetLife Stadium,11384.1,2026-06-13 08:12:12
47580,3159b20f-ed4d-431a-949b-ca3479ec7a78,M47,FIFAW26047580,Amanda Lawrence,jamie41@gmail.com,Student,5,Mercedes-Benz Stadium,2345.0,2026-08-20 03:06:14
47581,3d0ff108-cb92-47a8-a8bb-549684d53b63,M28,FIFAW26047581,Justin Fisher,morristhomas@gmail.com,Student,2,Mercedes-Benz Stadium,938.0,2026-07-11 23:10:34
47582,4ca6e1b9-fdef-4ad4-92a9-9055d7aa600a,M13,FIFAW26047582,Victor Thompson,nancy07@yahoo.com,VIP,8,Hard Rock Stadium,9796.8,2026-05-10 06:52:39
47583,16d268a2-7257-4038-a2c6-b3107c2a5608,M37,FIFAW26047583,Stephanie Burgess,richard79@gmail.com,VIP,8,Mercedes-Benz Stadium,6968.0,2026-07-15 21:41:13
47584,c5655c96-9f5a-442d-9ffc-b808200e1251,M22,FIFAW26047584,Jerry Smith,jacoblivingston@gmail.com,GA,5,MetLife Stadium,4865.0,2026-07-06 06:42:10
47585,4111db00-09db-477a-8398-7c47d2c3c0b2,M24,FIFAW26047585,Elizabeth Campbell,moorejames@yahoo.com,VIP,3,NRG Stadium,2769.0,2026-06-05 00:22:29
47586,4822de5e-f0a7-4916-8790-bf8702011cd5,M41,FIFAW26047586,Nicole Torres,lisa97@gmail.com,VIP,7,BC Place,7980.7,2026-07-23 17:52:18
47587,563a0640-ada6-474b-942d-876700f4715b,M40,FIFAW26047587,Mark Wilson,woodsdustin@gmail.com,GA,6,Lumen Field,3546.0,2026-07-10 02:09:00
47588,9a3aa290-249e-4bd8-8484-d9096f543f35,M16,FIFAW26047588,Kathy Boyd,dennis74@gmail.com,VIP,7,Lumen Field,5378.1,2026-06-13 05:26:31
47589,86c3bbe2-a506-432c-b1d7-e420dea510b6,M21,FIFAW26047589,Brandon Larson,blake37@hotmail.com,GA,3,NRG Stadium,2130.0,2026-06-18 16:09:27
47590,8c6a8fa7-2719-467d-9886-495493e0adfb,M27,FIFAW26047590,Amanda Humphrey,mvargas@gmail.com,Student,6,GEHA Field at Arrowhead Stadium,3822.0,2026-07-01 16:54:10
47591,49631184-9ce4-4d76-82ac-eb671f7d8ca0,M12,FIFAW26047591,Danielle Garza,williamsjoy@hotmail.com,VIP,4,AT&T Stadium,5075.2,2026-05-06 05:03:33
47592,7a749557-eef4-4a88-b1e8-b1498ee24665,M46,FIFAW26047592,Kevin Murphy,maria79@hotmail.com,VIP,2,GEHA Field at Arrowhead Stadium,2366.0,2026-08-04 09:39:00
47593,09ebf83e-5763-4f12-88e6-5f9474807c8c,M45,FIFAW26047593,Erika Vargas,rodneyrobinson@gmail.com,GA,6,SoFi Stadium,5052.0,2026-07-21 09:13:01
47594,334ef34c-6618-4c35-9131-eab4611fac09,M41,FIFAW26047594,Daniel Shaffer,yleach@gmail.com,GA,6,BC Place,5262.0,2026-07-16 17:27:00
47595,770f33e1-17d6-48cb-996a-c9716746e7e3,M46,FIFAW26047595,Amber Rose,rbenton@hotmail.com,VIP,4,GEHA Field at Arrowhead Stadium,4732.0,2026-07-08 21:21:40
47596,f6324f01-1ece-4b84-89f0-4839e3f5bab3,M12,FIFAW26047596,Steven Solomon,brendafletcher@hotmail.com,Student,2,AT&T Stadium,1366.4,2026-05-31 03:55:59
47597,315d6a6c-eec4-4bb6-91cd-29d1704a7001,M23,FIFAW26047597,Rebecca Hale,stephen13@gmail.com,GA,1,NRG Stadium,710.0,2026-06-07 11:40:41
47598,0c71cb16-bfc3-4cde-a094-f6dc794717c8,M23,FIFAW26047598,Sandra Turner,lnunez@yahoo.com,VIP,8,NRG Stadium,7384.0,2026-06-03 18:28:30
47599,e3f77369-88aa-424f-bd4e-6343c9190f9d,M47,FIFAW26047599,Frederick Harris,williamsrandall@hotmail.com,VIP,5,Mercedes-Benz Stadium,4355.0,2026-08-18 00:57:48
47600,9b3acd96-03ef-498e-93c5-5a9ec776be87,M32,FIFAW26047600,Nicholas Benson,harold78@hotmail.com,Student,4,Mercedes-Benz Stadium,1876.0,2026-07-11 08:25:11
47601,21c7aa49-2f9a-4b84-93ad-02706450075b,M36,FIFAW26047601,Lauren Davis,theresa32@hotmail.com,Student,5,NRG Stadium,2485.0,2026-07-29 19:26:59
47602,e473f8bf-5efd-473c-a263-cb7b31222b37,M25,FIFAW26047602,David Jones,breynolds@gmail.com,VIP,3,BMO Field,3510.0,2026-06-18 20:36:44
47603,9d2b3220-eaa7-402a-ab4d-51cd9f15bd5e,M50,FIFAW26047603,David Jones,amanda58@gmail.com,VIP,7,Mercedes-Benz Stadium,6097.0,2026-07-28 11:21:38
47604,882df462-1be7-4707-b82f-c379bbedd3e8,M32,FIFAW26047604,Rachel Rodriguez,gordonrebecca@gmail.com,Student,6,Mercedes-Benz Stadium,2814.0,2026-07-18 00:05:42
47605,caa4b58b-d2d2-4246-b872-0d02ddcebe07,M37,FIFAW26047605,Ashley Mcdowell,bonniebrown@hotmail.com,VIP,1,Mercedes-Benz Stadium,871.0,2026-07-02 14:45:36
47606,0d40bb2b-a802-46e1-b1ed-7babbba37a9b,M21,FIFAW26047606,Dale Cook,elizabethcunningham@hotmail.com,GA,1,NRG Stadium,710.0,2026-06-17 20:47:51
47607,e77fa30a-0732-49e5-bffa-0053ab03ad11,M15,FIFAW26047607,Lisa Adams,gabriel48@yahoo.com,Student,7,BMO Field,4410.0,2026-05-24 16:34:00
47608,38989e8a-8a7b-419e-a7f0-05640670361d,M34,FIFAW26047608,Joseph Perry,barbaragillespie@yahoo.com,GA,4,GEHA Field at Arrowhead Stadium,3640.0,2026-07-28 14:55:54
47609,cab14395-ee07-4d86-83c1-c46936654b97,M45,FIFAW26047609,Jason Sutton,sarah90@hotmail.com,VIP,8,SoFi Stadium,8756.8,2026-08-28 20:42:50
47610,e9972179-540f-432e-901c-745addaf14c2,M2,FIFAW26047610,Jennifer Anderson,xferguson@hotmail.com,VIP,8,Lumen Field,6146.4,2026-05-28 14:53:14
47611,7bfad995-dc0f-4ffc-a5a3-e52958791cd4,M27,FIFAW26047611,Kyle Robbins,dlucas@yahoo.com,Student,6,GEHA Field at Arrowhead Stadium,3822.0,2026-06-22 15:38:41
47612,a8a87566-cf4e-46bd-9dc0-ce8305d64fb7,M31,FIFAW26047612,Steven Li,andrewhernandez@hotmail.com,GA,6,BC Place,5262.0,2026-06-09 14:45:44
47613,6605a906-9f9d-4d4a-8945-59d383fc755d,M37,FIFAW26047613,Kathryn Anthony,mcintyrechristopher@gmail.com,Student,7,Mercedes-Benz Stadium,3283.0,2026-07-25 05:23:43
47614,30ca265d-9b35-4b0d-ac54-60ff60ec4c65,M29,FIFAW26047614,Gary Gomez,zbell@gmail.com,VIP,7,MetLife Stadium,8854.3,2026-07-19 21:33:06
47615,0c41f26c-889d-4fde-8c25-42b5aec47374,M23,FIFAW26047615,Sarah Ramos,aking@gmail.com,GA,4,NRG Stadium,2840.0,2026-07-07 08:56:49
47616,5719598f-8147-43d8-bd75-b1d59f560981,M35,FIFAW26047616,Melissa Aguirre,michael01@hotmail.com,Student,7,GEHA Field at Arrowhead Stadium,4459.0,2026-06-26 09:40:49
47617,587bec5c-cd46-4a28-b9cc-80fd3d536a63,M22,FIFAW26047617,Cheryl Small,florespaul@gmail.com,VIP,4,MetLife Stadium,5059.6,2026-05-12 14:12:52
47618,9d2d9841-09c6-44b4-887e-8b022372fa52,M24,FIFAW26047618,Tammy Mercer,francis21@hotmail.com,Student,4,NRG Stadium,1988.0,2026-05-21 06:39:06
47619,fb5e2e29-f449-4ad5-941b-70e811e3ce82,M30,FIFAW26047619,Justin Dominguez,hharrison@yahoo.com,VIP,7,SoFi Stadium,7662.2,2026-06-27 22:08:49
47620,2fd62ac2-6bf6-4a94-bc64-421a4a4aeeba,M38,FIFAW26047620,David Flores,schmidtkiara@hotmail.com,VIP,4,BC Place,4560.4,2026-07-19 08:38:52
47621,7ec82e88-5e4f-467e-88ec-49db8e0e8409,M46,FIFAW26047621,Matthew Roberts,annette45@gmail.com,GA,1,GEHA Field at Arrowhead Stadium,910.0,2026-09-01 12:17:41
47622,8b8c13b3-c4d4-4659-829d-ca08852303d8,M39,FIFAW26047622,Scott Duncan,tapiakathryn@hotmail.com,Student,8,MetLife Stadium,5448.8,2026-06-26 15:01:06
47623,591787b1-4083-4d2d-b70d-69e71557731d,M50,FIFAW26047623,Kathy Carey,morenojacob@yahoo.com,GA,4,Mercedes-Benz Stadium,2680.0,2026-07-21 07:58:50
47624,84ede999-49d4-4247-87dc-3f3494446af1,M26,FIFAW26047624,Tanya Osborne,michaelwilson@hotmail.com,Student,1,NRG Stadium,497.0,2026-06-01 19:39:23
